Name,date,Open,High,Low,Close,volume
F,3-2-21,16.41,16.59,16.405,17,26341113
GD,3-2-21,139.21,140.62,138.8,140,1278156
GE,3-2-21,25.88,26.12,25.85,26,32408985
GGP,3-2-21,29,29.52,28.93,29,4118132
GILD,3-2-21,104.3,104.3,102.8,104,7672808
GIS,3-2-21,53.61,53.758,53.33,54,1518873
GLW,3-2-21,24.32,24.645,24.25,25,6901968
GM,3-2-21,37.41,37.71,37.36,38,11234205
GOOGL,3-2-21,567,575.99,563.15,575,2520304
GOOG,3-2-21,560.53,572.15,558.75,571,2123796
GPC,3-2-21,96.15,97.29,95.88,97,688866
GPN,3-2-21,45.935,46.42,45.765,46,747468
GPS,3-2-21,41.28,41.56,40.97,41,5359190
GRMN,3-2-21,49.58,50.6799,49.58,50,1707764
GS,3-2-21,190,191.92,189.78,192,1659394
GT,3-2-21,26.75,27.41,26.75,27,4063888
GWW,3-2-21,236.65,239.395,236,239,546526
HAL,3-2-21,42.56,43.05,41.955,43,13017260
HAS,3-2-21,62.45,63.47,62.39,63,697698
HBAN,3-2-21,10.91,10.99,10.87,11,7315541
HBI,3-2-21,31.98,32.365,31.925,32,2289388
HCA,3-2-21,71.79,73.45,71.61,72,3190838
HCN,3-2-21,77.44,78.43,77.23,77,2900152
HCP,3-2-21,42.4,42.84,42.1,42,2861590
HD,3-2-21,114.86,117.06,114.86,116,5971908
HES,3-2-21,74.8,74.85,73.16,74,3050868
HIG,3-2-21,40.88,41.295,40.76,41,2844554
HII,3-2-21,140.31,143.83,140.31,144,579542
HOG,3-2-21,63.56,65.2,63.5,65,2274315
HOLX,3-2-21,32.38,32.74,32.1605,33,2337888
HON,3-2-21,102.56,104.63,102.53,105,3190361
HP,3-2-21,66.73,66.76,64.92,66,2310471
HRB,3-2-21,34.2,34.46,34.02,34,2220717
HRL,3-2-21,29.29,29.34,29.0775,29,1109940
HRS,3-2-21,77.71,78.795,77.46,79,837698
HSIC,3-2-21,70.055,71,70.055,71,667396
HST,3-2-21,21.05,21.52,21.01,21,8138299
HSY,3-2-21,103.62,104.2,102.35,103,1125131
HUM,3-2-21,164.1,164.85,161.24,162,2140416
IBM,3-2-21,161.68,161.89,159.8101,160,5917862
ICE,3-2-21,46.978,47.96,46.957,48,3608760
IDXX,3-2-21,78.265,79.93,78.265,80,619148
IFF,3-2-21,120,122.84,117.32,123,401366
ILMN,3-2-21,194.11,196.84,192.5003,194,965419
INCY,3-2-21,85.48,88.93,85.19,89,932469
INFO,3-2-21,26.7,27.2,26.59,27,1180729
INTC,3-2-21,33.29,34.125,33.12,34,25406355
INTU,3-2-21,97.56,98.69,97.24,99,997333
IPG,3-2-21,22.27,22.66,22.27,23,4242729
IP,3-2-21,56.32,57.01,56.32,57,1740228
IQV,3-2-21,65.17,65.9,64.59,66,530946
IRM,3-2-21,36.67,37.5499,36.63,37,1934521
IR,3-2-21,67.23,68.02,67.12,68,1553979
ISRG,3-2-21,166.9932,168.3298,166.9932,168,534726
ITW,3-2-21,98.9,99.895,98.72,100,1797661
IT,3-2-21,83.3,83.4,82.07,83,742032
IVZ,3-2-21,39.93,40.53,39.85,40,3099793
JBHT,3-2-21,85.26,86.42,85.26,86,511100
JCI,3-2-21,44.3141,45.2984,44.1675,45,3205019
JEC,3-2-21,44.33,44.49,43.64,44,2153319
JNJ,3-2-21,102.86,103.41,102.7,103,7277612
JNPR,3-2-21,23.89,24.14,23.66,24,4595741
JPM,3-2-21,61.24,61.83,61.03,62,13047328
JWN,3-2-21,80.5,80.89,79.89,81,1201341
KEY,3-2-21,13.95,14.07,13.89,14,5770734
KIM,3-2-21,26.26,26.625,26.16,26,2004482
KLAC,3-2-21,65.19,66.2399,65.19,66,1370508
KMB,3-2-21,109.56,110.51,109.56,110,1272822
KMI,3-2-21,41.02,41.28,40.77,41,10911286
KMX,3-2-21,67.32,68.23,67.15,68,1394803
KORS,3-2-21,67.46,68.33,67.41,68,2645161
KO,3-2-21,43.12,43.28,43.08,43,13514600
KR,3-2-21,35.51,35.75,35.35,35,12160008
KSS,3-2-21,73.4,74.41,72.9,74,4168485
KSU,3-2-21,115.92,117.21,115.8,117,579231
K,3-2-21,64.37,64.71,64.15,64,1274143
LB,3-2-21,91.87,92.59,91.86,92,1386266
LEG,3-2-21,45.5,45.92,45.38,46,951302
LEN,3-2-21,49.2843,49.549,48.8039,49,3132923
LH,3-2-21,123.37,124.69,122.76,123,830437
LKQ,3-2-21,24.6,24.83,24.51,25,2940846
LLL,3-2-21,129.32,131.28,129.1231,131,483380
LLY,3-2-21,70.16,71.14,70.16,71,3815118
LMT,3-2-21,200.67,203.13,200.288,203,1037428
LNC,3-2-21,57.58,58.79,57.52,59,2460113
LNT,3-2-21,31.725,31.775,30.895,31,1348682
LOW,3-2-21,73.52,75.205,73.52,75,5187167
LRCX,3-2-21,83.05,84.48,82.97,84,1110541
LUK,3-2-21,23.72,23.85,23.57,24,1188493
LUV,3-2-21,43.63,44.275,43.4415,44,6399926
LYB,3-2-21,85.55,86.29,84.05,86,4474718
L,3-2-21,40.97,41.01,40.51,41,1540921
MAA,3-2-21,72.61,74.03,72.61,73,519312
MAC,3-2-21,83.51,85.22,83.42,85,863474
MAR,3-2-21,83.35,84.87,83.12,85,2349680
MAS,3-2-21,26.23,26.54,26.1292,27,4151190
MAT,3-2-21,26.51,26.91,26.485,27,3891618
MA,3-2-21,89.56,92.16,89.5,92,5568305
MCD,3-2-21,98.62,101.09,98.31,100,12363347
MCHP,3-2-21,51.61,52.44,51.495,52,1933175
MCK,3-2-21,228.51,230.39,227.63,228,1134218
MCO,3-2-21,96.81,96.98,96.45,97,1181951
MDLZ,3-2-21,36.94,37.01,36.79,37,7019044
MDT,3-2-21,77.94,78.92,77.68,79,5240285
MET,3-2-21,50.66,51.83,50.61,52,6118314
MGM,3-2-21,21.7,22.15,21.66,22,6554234
MHK,3-2-21,185.16,188.26,184.94,186,729729
MKC,3-2-21,75.59,75.6,74.89,75,515202
MLM,3-2-21,143.08,143.49,141.38,143,542054
MMC,3-2-21,56.82,57.37,56.77,57,1757091
MMM,3-2-21,168.16,170.5,168.12,171,2223104
MNST,3-2-21,47.3933,47.6633,46.5633,47,6866667
MON,3-2-21,120.31,121.365,119.83,121,1955642
MOS,3-2-21,53.1,53.55,52.27,54,2706879
MO,3-2-21,56.43,56.695,56.24,57,4931427
MPC,3-2-21,52.045,52.045,50.632,51,9263922
MRK,3-2-21,58.29,58.89,58.28,59,9667160
MRO,3-2-21,27.71,27.86,27.18,28,5838527
MSFT,3-2-21,43.67,44.19,43.55,44,31924049
MSI,3-2-21,68,69.155,68,69,1490886
MS,3-2-21,35.64,36.25,35.62,36,7118079
MTB,3-2-21,121.35,123.01,120.825,123,751419
MTD,3-2-21,314.07,318.25,311.65,318,113917
MU,3-2-21,31.08,31.495,30.99,31,18443179
MYL,3-2-21,58,58.36,57.05,58,3572755
M,3-2-21,63.4,64.64,63.26,64,4664358
NAVI,3-2-21,19.07,19.67,18.44,20,10895823
NBL,3-2-21,47.07,47.22,46.18,46,6016025
NCLH,3-2-21,49.44,50.82,49.42,51,1232980
NDAQ,3-2-21,50.37,50.93,50.29,51,762929
NEE,3-2-21,103,103.39,100.7101,102,2477343
NEM,3-2-21,26.4,26.51,25.6,26,7679297
NFLX,3-2-21,67.7142,68.6071,67.2342,69,10186925
NFX,3-2-21,32.91,33.08,31.6,32,5177241
NI,3-2-21,42.83,42.93,42.02,42,2381162
NKE,3-2-21,48.445,49.43,48.375,49,11024948
NLSN,3-2-21,44.745,45.1,44.45,45,4534400
NOC,3-2-21,165.61,167.73,165.47,167,2354150
NOV,3-2-21,54.25,55.82,53.9,56,9182786
NRG,3-2-21,23.98,23.98,23.21,23,5422977
NSC,3-2-21,109.61,110.25,109.36,110,2227114
NTAP,3-2-21,38.29,38.93,38.25,39,2182035
NTRS,3-2-21,70.08,70.59,69.68,71,654765
NUE,3-2-21,47.09,47.16,46.694,47,1680628
NVDA,3-2-21,22,22.72,21.971,23,7537781
NWL,3-2-21,39.49,39.785,39.39,40,1425727
NWSA,3-2-21,17.33,17.52,17.24,17,2466129
NWS,3-2-21,16.82,17.07,16.82,17,637188
OKE,3-2-21,44.26,44.29,43.59,44,1398606
OMC,3-2-21,79.56,80.98,79.54,81,1596192
ORCL,3-2-21,43.81,44.04,43.48,44,11091035
ORLY,3-2-21,209.12,212,208.202,212,797671
OXY,3-2-21,77.86,77.86,76.65,78,4456110
O,3-2-21,50.22,51.28,50.14,51,1692222
PAYX,3-2-21,49.96,50.41,49.8,50,1342116
PBCT,3-2-21,15.15,15.22,15.06,15,2745456
PCAR,3-2-21,64.26,65.23,64.12,65,2120873
PCG,3-2-21,53.53,54,52.9,53,3637209
PCLN,3-2-21,1237.75,1262,1232.03,1249,692432
PDCO,3-2-21,50,50.47,49.57,50,638946
PEG,3-2-21,42,42.24,40.555,41,4593216
PEP,3-2-21,98.9,99.3,98.73,99,3613572
PFE,3-2-21,34.06,34.8,34.06,35,21352030
PFG,3-2-21,51.35,52.56,51.23,52,1842950
PGR,3-2-21,26.63,27.13,26.52,27,3564695
PG,3-2-21,85.02,85.41,84.84,85,7235172
PHM,3-2-21,22.63,22.755,22.29,22,4308900
PH,3-2-21,122.56,124.23,121.61,124,1228732
PKG,3-2-21,82.75,83.25,81.68,83,876484
PKI,3-2-21,47.11,47.37,46.84,47,352864
PLD,3-2-21,42.71,43.31,42.67,43,3509225
PM,3-2-21,82.88,83.22,82.64,83,3188892
PNC,3-2-21,91.83,92.95,91.58,93,1298751
PNR,3-2-21,66.64,66.728,65.92,66,1141268
PNW,3-2-21,63.93,64.09,62.39,63,1235298
PPG,3-2-21,118.445,118.875,117.78,119,1454738
PPL,3-2-21,34.03,34.09,33.18,33,6819707
PRGO,3-2-21,155.39,158.17,155.15,158,1184625
PRU,3-2-21,80.71,82.2,80.66,82,2404756
PSA,3-2-21,195.95,199.67,195.95,198,635791
PSX,3-2-21,78.11,78.4,76.1647,77,5976240
PVH,3-2-21,106.07,108.2,106.01,107,1360404
PWR,3-2-21,28.76,28.83,28.45,29,2868657
PXD,3-2-21,151.93,155.45,150.59,155,1138872
PX,3-2-21,127.94,130.38,127.61,130,1376405
QCOM,3-2-21,71.8,72.9,71.61,73,8979340
QRVO,3-2-21,69.39,70.8,68.8,69,1127924
RCL,3-2-21,76.39,79.2,76.39,79,2149514
REGN,3-2-21,416.28,419.6,414.17,418,614013
REG,3-2-21,65.55,66.81,65.46,66,502505
RE,3-2-21,178.22,179.98,177.57,180,225075
RF,3-2-21,9.58,9.71,9.54,10,7853946
RHI,3-2-21,61.99,62.92,61.97,63,388378
RHT,3-2-21,69,69.71,68.51,70,673530
RJF,3-2-21,57.2,58.28,56.96,58,705673
RL,3-2-21,137.85,138.59,136.92,138,775550
RMD,3-2-21,64.42,65.08,64.24,65,732710
ROK,3-2-21,116.36,117.78,115.38,118,819139
ROP,3-2-21,167.57,168.69,167,169,307494
ROST,3-2-21,52.705,53.49,52.695,53,5623294
RRC,3-2-21,49.54,49.595,48.02,49,3902291
RSG,3-2-21,41,41.51,40.94,41,909880
RTN,3-2-21,108.77,110.83,108.53,110,1412797
SBAC,3-2-21,125,126.65,123.54,125,1216942
SBUX,3-2-21,46.665,47.275,46.665,47,7947018
SCG,3-2-21,56.81,57,55.18,56,1223480
SCHW,3-2-21,29.36,30.23,29.31,30,6423318
SEE,3-2-21,47.24,47.88,47.2,48,2039579
SHW,3-2-21,286.56,290.99,285.34,291,698702
SIG,3-2-21,120.1,123.2,119.42,122,688174
SJM,3-2-21,115.38,115.66,114.5,115,570191
SLB,3-2-21,83.69,84.86,83.16,85,7725642
SLG,3-2-21,127.21,129.1,126.77,128,405927
SNA,3-2-21,147.85,148.3199,146.77,148,252751
SNI,3-2-21,72.41,73.05,72.08,72,1597643
SNPS,3-2-21,46.24,46.93,46.2101,47,664245
SO,3-2-21,45.8,45.8,44.65,45,7012991
SPGI,3-2-21,103.34,103.7,103.1,103,1522395
SPG,3-2-21,190.49,192.93,189.53,190,1278706
SRCL,3-2-21,135.37,137.19,135.03,137,525057
SRE,3-2-21,107.77,107.98,106.09,107,1656007
STI,3-2-21,41.07,41.33,40.8,41,3404261
STT,3-2-21,74.37,75.58,74.37,76,3576367
STX,3-2-21,61.21,63.39,61.02,62,4083604
STZ,3-2-21,114.43,115.99,114.08,116,668420
SWKS,3-2-21,88.24,91.21,88.12,91,3456635
SWK,3-2-21,97.82,98.95,97.45,99,924769
SYF,3-2-21,31.67,32.04,31.2212,32,785989
SYK,3-2-21,94.83,96.18,94.83,96,1081359
SYMC,3-2-21,25.2,25.34,25.1,25,2902351
SYY,3-2-21,38.99,39.09,38.76,39,4895866
TAP,3-2-21,75.8,76.2,75.61,76,762369
TDG,3-2-21,217.46,219.99,215.84,218,529641
TEL,3-2-21,72.36,73,71.95,73,1339285
TGT,3-2-21,76.84,78.16,76.73,78,6116343
TIF,3-2-21,88.45,90.83,88.01,91,1045280
TJX,3-2-21,68.76,69.66,68.63,69,4404586
TMK,3-2-21,53.25,54.01,53.13,54,673559
TMO,3-2-21,129.94,131.57,129.64,131,1345497
TPR,3-2-21,43.51,43.87,43.07,44,5748653
TRIP,3-2-21,89.29,91.25,89.13,91,1648430
TROW,3-2-21,82.5,83.39,82.36,83,1169857
TRV,3-2-21,107.44,107.96,107.27,108,1344822
TSCO,3-2-21,88.42,89.35,88.3,89,756756
TSN,3-2-21,41.28,42.25,41.16,42,3581157
TSS,3-2-21,38.18,38.77,38.08,39,880813
TWX,3-2-21,81.65,83.02,81.63,83,3001751
TXN,3-2-21,59.07,59.99,58.96,60,4572544
TXT,3-2-21,44.3,44.92,44.22,44,2606217
T,3-2-21,34.37,34.65,34.21,35,21637623
UAA,3-2-21,38.495,38.745,38.308,39,4475736
UAL,3-2-21,66.14,67.14,65.935,67,5052371
UDR,3-2-21,31.92,32.53,31.81,32,1657176
UHS,3-2-21,113.35,117.61,112.87,114,874177
ULTA,3-2-21,141.97,143.69,141,144,507456
UNH,3-2-21,113.77,114.85,113.75,114,2952183
UNM,3-2-21,33.61,34.04,33.4,34,1602674
UNP,3-2-21,120.26,120.9999,120.05,121,3066342
UPS,3-2-21,101.67,102.37,101.48,102,2315620
URI,3-2-21,95.01,95.27,93.49,95,1918967
USB,3-2-21,44.56,44.88,44.45,45,4716864
UTX,3-2-21,121.83,123.5,121.55,123,2325874
VAR,3-2-21,93.07,94.24,93,94,693825
VFC,3-2-21,76.53,77.43,76.35,77,1940535
VIAB,3-2-21,70,70.83,69.87,71,3070908
VLO,3-2-21,61.13,61.22,58.2,59,13063654
VMC,3-2-21,83.52,84.535,82.7601,85,1186554
VNO,3-2-21,110.33,111.82,110.01,111,564766
VRSK,3-2-21,71.81,72.275,71.55,72,1095955
VRSN,3-2-21,64.04,64.58,63.79,65,763604
VRTX,3-2-21,120.62,120.72,118.44,120,1511228
VTR,3-2-21,74.54,75.81,74.43,75,3011949
VZ,3-2-21,49.12,49.51,49.02,49,10914428
V,3-2-21,69.1775,69.5725,68.61,70,11653460
WAT,3-2-21,120.17,121.68,119.96,121,367900
WBA,3-2-21,83.24,84.0499,82.6,84,6659660
WDC,3-2-21,107.42,110,106.64,109,1821083
WEC,3-2-21,50.79,50.83,49.52,50,1854560
WFC,3-2-21,54.79,55.56,54.72,56,12988462
WHR,3-2-21,211.96,217,211.96,215,732621
WMB,3-2-21,48.93,49.25,48.42,49,6012189
WMT,3-2-21,83.89,84,83.2,84,6061495
WM,3-2-21,54.66,54.9,54.49,55,2004178
WU,3-2-21,19.51,20.1,19.5,20,7255045
WYNN,3-2-21,142.5,145.4,142.311,142,1431733
WYN,3-2-21,91.81,94.35,91.598,94,938826
WY,3-2-21,35.18,35.6,34.99,35,2268516
XEC,3-2-21,109.3,110.07,107.58,110,986234
XEL,3-2-21,35.25,35.29,34.21,34,3735811
XLNX,3-2-21,42.3,42.76,41.87,42,4204776
XL,3-2-21,36.1,36.56,36.05,37,3893283
XOM,3-2-21,88.34,88.52,87.35,88,13793671
XRAY,3-2-21,52.98,53.576,52.98,53,1206246
XRX,3-2-21,54.6,54.88,53.92,54,1950794
XYL,3-2-21,35.66,36.25,35.54,36,823350
YUM,3-2-21,81,82.8286,80.4801,82,3377534
ZBH,3-2-21,120.69,121.54,120.2,121,1266796
ZION,3-2-21,26.67,27.12,26.51,27,2101757
ZTS,3-2-21,46.55,47.61,46.55,47,5261715
AAL,3-3-21,47.9,49.03,47.75,49,9051248
AAPL,3-3-21,128.96,129.52,128.09,129,37816283
AAP,3-3-21,155.39,156.6,153.5,154,718061
ABBV,3-3-21,60.35,60.45,59.4371,60,7421012
ABC,3-3-21,103.41,103.97,102.5,103,1995403
ABT,3-3-21,47.14,47.14,46.67,47,6018949
ACN,3-3-21,91.18,91.27,90.55,91,2888328
ADBE,3-3-21,79.63,79.99,78.97,79,1617017
ADI,3-3-21,59.54,59.6,58.44,59,1499786
ADM,3-3-21,47.52,47.7,47.02,48,3369324
ADP,3-3-21,89.55,89.99,88.33,89,3012171
ADSK,3-3-21,63.47,63.96,62.67,63,3196901
ADS,3-3-21,280.66,280.94,275.91,279,403382
AEE,3-3-21,42.08,42.29,41.63,42,1583943
AEP,3-3-21,56.08,56.745,55.78,57,2959493
AES,3-3-21,12.65,13.02,12.65,13,9570237
AET,3-3-21,100.17,100.33,99.03,100,3398236
AFL,3-3-21,62.33,62.69,62.15,62,1533042
AGN,3-3-21,296.8,297.3,291.46,296,2926876
AIG,3-3-21,55.28,55.73,55.25,56,5950967
AIV,3-3-21,37.76,37.85,37.32,38,782591
AIZ,3-3-21,61.39,62,60.81,61,658304
AJG,3-3-21,46.8,47.005,46.76,47,599339
AKAM,3-3-21,69.91,70.63,69.69,70,1209903
ALB,3-3-21,56.39,56.85,56.3,57,886727
ALGN,3-3-21,57.75,57.87,56.78,57,442532
ALK,3-3-21,65,66.2,64.81,66,1628958
ALLE,3-3-21,58.44,58.82,58.05,59,611979
ALL,3-3-21,70.65,70.9,70.27,70,1910307
ALXN,3-3-21,184.01,184.6,178.65,183,957422
AMAT,3-3-21,25.46,25.472,24.45,24,18989694
AMD,3-3-21,3.2,3.23,3.13,3,8645029
AME,3-3-21,53.43,53.74,53.34,54,1182911
AMGN,3-3-21,159.4,159.4,157.51,159,2334873
AMG,3-3-21,216.97,218.79,215.6,217,228088
AMP,3-3-21,134.42,135.16,133.62,134,823296
AMT,3-3-21,99.31,99.47,98.15,98,3117478
AMZN,3-3-21,383.95,386.1,381.601,385,1946498
ANDV,3-3-21,91.57,92.24,89.9,91,2544533
ANSS,3-3-21,86.04,86.805,85.86,86,309903
ANTM,3-3-21,146.06,147.07,144.62,146,1478903
AON,3-3-21,99.95,100.57,99.41,100,1040796
AOS,3-3-21,32.045,32.125,31.55,32,884076
APA,3-3-21,66.1,67.3,65.89,67,3388231
APC,3-3-21,81.88,83.69,81.51,83,5506768
APD,3-3-21,157.84,158.2,155.86,156,686408
APH,3-3-21,57.04,57.3628,56.74,57,960987
ARE,3-3-21,97,97.96,95.89,98,439895
ARNC,3-3-21,44.64,45.96,44.64,46,5468887
ATVI,3-3-21,23.25,23.26,23.05,23,5073689
AVB,3-3-21,168.65,169.49,167.3,169,471153
AVGO,3-3-21,128.24,128.94,127.57,128,1869031
AVY,3-3-21,53.74,53.86,53.1329,53,805986
AWK,3-3-21,53.25,53.8,53.03,54,897123
AXP,3-3-21,80.99,81.93,80.9,82,6856146
AYI,3-3-21,160.66,161.81,159.13,160,356950
AZO,3-3-21,671.14,674.76,648.99,652,666699
A,3-3-21,42.45,42.57,42.14,42,1635437
BAC,3-3-21,16.03,16.15,15.96,16,65689812
BAX,3-3-21,69.75,69.8,69.12,69,2420296
BA,3-3-21,154.71,156.91,154.17,156,8656618
BBT,3-3-21,38.21,38.39,37.995,38,2815232
BBY,3-3-21,39.44,39.91,38.65,39,11784770
BDX,3-3-21,147.43,147.43,145.63,146,743302
BEN,3-3-21,54.09,54.44,53.52,54,1246908
BF.B,3-3-21,45.96,46.2,45.4345,46,958600
BIIB,3-3-21,415,415.17,407.12,413,1236017
BK,3-3-21,39.59,39.85,39.46,40,6037502
BLK,3-3-21,374.28,375.6499,370.85,374,428941
BLL,3-3-21,36.13,36.285,35.955,36,1799620
BMY,3-3-21,62.25,62.25,61.34,62,4236232
BRK.B,3-3-21,146.79,146.94,145.06,146,3969600
BSX,3-3-21,17.05,17.08,16.66,17,10133569
BWA,3-3-21,62.67,63.23,62.43,63,2648406
BXP,3-3-21,138.69,139.33,137.59,139,586906
CAG,3-3-21,35.02,35.09,34.67,35,2071951
CAH,3-3-21,89.93,89.93,87.62,88,1942264
CAT,3-3-21,82.71,83.79,82.65,83,4331727
CA,3-3-21,32.66,32.7,32.17,32,2913544
CBG,3-3-21,34.64,34.66,34.27,34,1319732
CBOE,3-3-21,59,59.23,58.19,59,1247008
CBS,3-3-21,61.5,63.27,61.33,63,10015981
CB,3-3-21,113.85,114.47,113.18,114,1141648
CCI,3-3-21,86.15,86.56,85.99,86,2192703
CCL,3-3-21,45.15,45.17,44.35,45,5307410
CDNS,3-3-21,18.52,18.588,18.35,18,1275779
CELG,3-3-21,120,120.19,116.34,118,6360692
CERN,3-3-21,71.59,71.97,71.4915,72,1279117
CFG,3-3-21,24.82,25.05,24.58,25,905544
CF,3-3-21,62.1,62.538,61.76,62,3158865
CHD,3-3-21,42.77,42.86,42.4475,43,1322602
CHK,3-3-21,16.6,16.739,16.18,16,25203988
CHRW,3-3-21,74.52,75.21,74.25,75,3108826
CHTR,3-3-21,185.39,187.76,183.86,187,734878
CINF,3-3-21,52.79,52.88,52.49,53,391316
CI,3-3-21,122.21,122.45,120.17,121,2265480
CLX,3-3-21,109.89,110.86,109.4,111,1125731
CL,3-3-21,71,71,70.29,71,2010323
CMA,3-3-21,45.81,46.27,45.51,46,1248248
CMCSA,3-3-21,29.865,30.005,29.72,30,23834940
CME,3-3-21,96.7,97.18,95.99,97,1665022
CMG,3-3-21,670.38,672.255,664.56,668,264424
CMI,3-3-21,144.6,146.13,144.26,145,6469786
CMS,3-3-21,34.37,34.45,33.86,34,3364875
CNC,3-3-21,61.85,62.2,61.01,62,1051318
CNP,3-3-21,20.68,20.91,20.54,21,4019769
COF,3-3-21,79.15,79.4199,78.78,79,2257001
COG,3-3-21,29.16,29.56,28.86,29,5587074
COL,3-3-21,90.22,90.75,89.58,90,660079
COO,3-3-21,164.61,165.16,162.53,165,543735
COP,3-3-21,64.36,65.27,64.27,65,5424716
COST,3-3-21,147.94,148.14,146.66,147,1514346
COTY,3-3-21,23.07,23.07,22.67,23,850782
CPB,3-3-21,46.7,46.98,46.37,47,1986098
CRM,3-3-21,68.06,68.379,66.71,67,4945625
CSCO,3-3-21,30.1,30.12,29.47,30,32990266
CSX,3-3-21,34.29,34.37,34.05,34,6730366
CTAS,3-3-21,84.15,84.26,83.522,84,444228
CTL,3-3-21,37.64,37.96,37.51,38,3602311
CTSH,3-3-21,63.11,63.14,62.29,63,5562647
CTXS,3-3-21,63.33,63.47,62.32,62,1120841
CVS,3-3-21,104.17,104.38,102.96,103,4044884
CVX,3-3-21,105.88,106.215,104.8097,105,6901215
CXO,3-3-21,114,116.79,113.83,115,1546210
C,3-3-21,53.94,54,53.43,54,24281856
DAL,3-3-21,44.58,45.81,44.27,46,12972514
DE,3-3-21,90.86,91.62,90.69,91,1681964
DFS,3-3-21,60.1,60.25,59.475,60,3609472
DGX,3-3-21,71.79,71.8,70.62,71,1561673
DG,3-3-21,72.83,72.96,70.96,72,3776141
DHI,3-3-21,27.07,27.14,26.54,27,4849091
DHR,3-3-21,87.22,87.4,86.6674,87,1632209
DISCA,3-3-21,32.56,34.05,32.46,34,5858203
DISCK,3-3-21,30.94,32.63,30.94,33,3514948
DISH,3-3-21,75.42,75.88,74.84,76,1442568
DIS,3-3-21,105.78,106.64,105.21,106,4671949
DLR,3-3-21,66.73,66.9225,65.79,67,1033966
DLTR,3-3-21,80.13,80.19,78.79,79,3445670
DOV,3-3-21,72,72.8,71.47,72,1629954
DPS,3-3-21,79.26,79.31,78.49,79,1059092
DRE,3-3-21,21.32,21.42,21.2,21,1319973
DRI,3-3-21,64.22,64.27,63.53,64,555528
DTE,3-3-21,80.28,80.94,79.81,81,1542696
DUK,3-3-21,77.06,77.51,76.61,78,3688330
DVA,3-3-21,75.39,75.97,74.95,76,2088603
DVN,3-3-21,60.76,61.96,60.65,61,3615455
D,3-3-21,70.42,71.02,69.78,71,3734837
EA,3-3-21,57.25,57.36,56.33,57,1980872
EBAY,3-3-21,58.36,58.63,58.01,58,4903877
ECL,3-3-21,115.29,116.37,114.73,116,1179075
ED,3-3-21,61.83,62.32,61.32,62,1754675
EFX,3-3-21,94.54,94.74,93.97,95,601448
EIX,3-3-21,63.49,63.87,63.14,64,2190736
EL,3-3-21,82.89,83.23,82.55,83,1259328
EMN,3-3-21,75,75.34,73.92,74,1393313
EMR,3-3-21,57.96,58.46,57.92,58,3097375
EOG,3-3-21,88.98,91.1099,88.6,90,4381410
EQIX,3-3-21,224,224.686,219.295,221,619344
EQR,3-3-21,77.37,77.61,76.78,77,1583455
EQT,3-3-21,80.61,83.26,80.41,82,1780655
ESRX,3-3-21,84.76,84.76,84.14,84,2098736
ESS,3-3-21,224.1,224.65,221.72,224,232799
ES,3-3-21,50.07,50.62,49.87,51,1266495
ETFC,3-3-21,26.49,26.79,26.25,26,2571174
ETN,3-3-21,70.47,70.98,70.18,70,2239769
ETR,3-3-21,77.55,77.78,76.72,77,1067737
EW,3-3-21,67.89,68.05,66.88,67,1473100
EXC,3-3-21,32.97,33.14,32.6,33,9019083
EXPD,3-3-21,47.91,48.13,47.72,48,1778949
EXPE,3-3-21,91.95,92.02,90.12,91,1628717
EXR,3-3-21,66.42,66.42,65.66,66,563211
FAST,3-3-21,41.28,41.54,41.03,41,7851794
FBHS,3-3-21,47.07,47.1599,46.24,47,816934
FB,3-3-21,79.61,79.7,78.52,80,18634973
FCX,3-3-21,20.99,21.63,20.97,21,11164402
FDX,3-3-21,176.5,176.52,174.82,176,1282163
FE,3-3-21,34.58,34.58,34.02,34,2217676
FFIV,3-3-21,119.31,119.31,117.7,119,1052220
FISV,3-3-21,78.42,78.69,78.2,79,1451751
FIS,3-3-21,67.9,67.99,67.28,68,948414
FITB,3-3-21,19.42,19.55,19.34,19,7684670
FLIR,3-3-21,32.61,32.89,32.43,33,769823
FLR,3-3-21,58.31,58.77,58.11,58,1216778
FLS,3-3-21,61.84,62.18,61.52,62,952242
FL,3-3-21,56.26,56.79,55.77,56,2587801
FMC,3-3-21,64.26,64.72,63.77,64,464796
FOXA,3-3-21,34.97,35.66,34.96,36,15718022
FOX,3-3-21,34.02,34.65,34.02,35,1462752
FRT,3-3-21,142.42,143,140.73,142,246683
FTI,3-3-21,39.78,40.06,39.42,40,3796129
F,3-3-21,16.07,16.3,16.06,16,37688950
GD,3-3-21,139.12,139.17,136.3501,137,1513454
GE,3-3-21,26.05,26.08,25.78,26,30542279
GGP,3-3-21,29.08,29.35,28.84,29,3916859
GILD,3-3-21,103.84,103.9,102.15,103,8348514
GIS,3-3-21,53.41,53.495,53.05,53,1690726
GLW,3-3-21,24.57,24.87,24.48,25,7297586
GM,3-3-21,37.38,37.81,37.3,38,10036013
GOOGL,3-3-21,576.35,580.85,570.5,579,2526280
GOOG,3-3-21,570.45,575.39,566.52,574,1700084
GPC,3-3-21,96.51,96.905,94.5,96,811557
GPN,3-3-21,46.3,46.41,45.805,46,661260
GPS,3-3-21,42.21,42.3,41.7,42,5644619
GRMN,3-3-21,50.18,50.349,49.68,50,1566907
GS,3-3-21,190.7,192.87,190.57,191,1487767
